step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
311,-165.5,-112.7,-0.600,0,0.333,2.107,4.379,0
312,-160.4,-109.9,-0.600,0,0.332,2.158,4.463,0
313,-155.4,-107.1,-0.600,0,0.327,2.211,4.547,0
314,-150.6,-104.4,-0.600,0,0.320,2.265,4.630,0
315,-146.0,-101.8,-0.600,0,0.323,2.321,4.713,0
316,-141.6,-99.4,-0.600,0,0.324,2.375,4.795,0
317,-137.5,-97.0,-0.600,0,0.327,2.431,4.876,0
318,-133.5,-94.7,-0.600,0,0.338,2.486,4.956,0
319,-129.8,-92.6,-0.600,0,0.425,2.541,5.035,0
320,-126.4,-90.6,-0.600,0,0.397,2.595,5.114,0
321,-122.9,-88.5,-0.600,0,0.385,2.651,5.192,0
322,-119.5,-86.5,-0.600,0,0.406,2.706,5.269,0
323,-116.4,-84.5,-0.600,0,0.368,2.761,5.345,0
324,-113.3,-82.7,-0.600,0,0.353,2.814,5.420,0
325,-110.5,-81.0,-0.600,0,0.336,2.866,5.494,0
326,-107.8,-79.5,-0.600,0,0.332,2.916,5.568,0
327,-105.2,-77.9,-0.600,0,0.345,2.965,5.642,0
328,-102.7,-76.4,-0.600,0,0.347,3.013,5.715,0
329,-100.2,-75.0,-0.600,0,0.330,3.059,5.787,0
330,-97.8,-73.6,-0.600,0,0.391,3.105,5.859,0
331,-95.5,-72.2,-0.600,0,0.356,3.150,5.930,0
332,-93.2,-70.8,-0.600,0,0.365,3.194,5.999,0
333,-90.8,-69.3,-0.600,0,0.368,3.238,6.069,0
334,-88.4,-67.8,-0.600,0,0.373,3.280,6.137,0
335,-86.1,-66.2,-0.600,0,0.401,3.321,6.205,0
336,-83.8,-64.7,-0.600,0,0.373,3.360,6.257,0
337,-81.5,-63.1,-0.600,0,0.353,3.399,6.241,0
338,-79.2,-61.4,-0.600,0,0.380,3.436,6.223,0
339,-77.1,-59.9,-0.600,0,0.292,3.474,6.207,0
340,-75.1,-58.5,-0.600,0,0.296,3.510,6.189,0
341,-73.1,-57.1,-0.600,0,0.311,3.545,6.171,0
342,-71.0,-55.7,-0.600,0,0.301,3.581,6.155,0
343,-69.0,-54.3,-0.600,0,0.304,3.616,6.137,0
344,-67.0,-52.9,-0.600,0,0.284,3.651,6.120,0
345,-64.9,-51.4,-0.600,0,-0.258,3.685,6.102,0
346,-62.8,-50.0,-0.600,0,-0.147,3.719,6.084,0
347,-60.8,-48.7,-0.600,0,-0.172,3.756,6.072,0
348,-59.2,-48.0,-0.600,0,0.222,3.796,6.070,0
349,-58.0,-47.7,-0.600,0,0.256,3.839,6.075,0
350,-57.1,-47.6,-0.600,0,0.302,3.876,6.075,0
351,-55.3,-46.7,-0.600,0,0.290,3.905,6.068,0
352,-52.8,-44.5,-0.600,0,0.296,3.926,6.058,0
353,-50.1,-41.9,-0.600,0,0.288,3.942,6.040,0
354,-47.3,-39.2,-0.600,0,0.300,3.956,6.014,0
355,-44.4,-36.5,-0.600,0,0.336,3.968,5.980,0
356,-41.6,-33.8,-0.600,0,0.312,3.976,5.938,0
357,-38.7,-31.1,-0.600,0,0.315,3.981,5.887,0
358,-35.8,-28.5,-0.600,0,0.313,3.984,5.830,0
359,-33.0,-25.9,-0.600,0,0.750,3.984,5.770,0
360,-30.2,-23.3,-0.600,0,0.750,3.983,5.712,0
361,-28.4,-20.8,-0.600,0,0.498,3.953,5.653,0
362,-26.4,-18.0,-0.600,0,0.497,3.912,5.584,0
363,-24.4,-15.2,-0.600,0,0.390,3.866,5.510,0
364,-22.4,-12.4,-0.600,0,0.397,3.822,5.437,0
365,-20.6,-9.7,-0.600,0,0.366,3.782,5.370,0
366,-18.7,-7.1,-0.600,0,0.348,3.745,5.305,0
367,-16.4,-4.5,-0.600,0,0.343,3.769,5.244,0
368,-14.3,-2.0,-0.600,0,0.339,3.799,5.190,0
369,-12.4,0.4,-0.480,0,0.938,3.834,5.142,0
370,-10.5,2.9,-0.360,0,1.000,3.870,5.096,0
371,-8.8,5.4,-0.240,0,1.000,3.903,5.048,0
372,-7.2,7.9,-0.120,1,1.000,3.923,4.989,0
373,-5.6,10.7,-0.116,1,1.000,3.924,4.912,0
374,-4.4,13.1,-0.172,1,1.000,3.906,4.817,0
375,-3.6,15.4,-0.207,1,1.000,3.877,4.713,0
376,-3.0,17.5,-0.270,1,1.000,3.847,4.602,0
377,-2.4,19.5,-0.264,1,1.000,3.818,4.487,0
378,-1.7,21.5,-0.266,1,0.978,3.789,4.366,0
379,-6.1,18.2,-0.213,1,0.659,3.780,4.262,0
380,-5.6,19.8,-0.333,1,0.485,3.774,4.154,0
381,-5.6,20.8,-0.320,1,0.509,3.761,4.038,0
382,-8.1,19.3,-0.363,1,0.678,3.719,3.911,0
383,-9.3,19.2,-0.358,1,0.426,3.658,3.792,0
384,-9.0,20.5,-0.446,1,0.389,3.619,3.685,0
385,-9.0,21.2,-0.436,1,0.723,3.581,3.574,0
386,-8.9,22.1,-0.556,1,0.490,3.545,3.475,0
387,-8.7,23.2,-0.540,1,0.340,3.505,3.372,0
388,-8.1,24.5,-0.598,1,0.380,3.469,3.270,0
389,-7.4,26.1,-0.478,1,0.941,3.434,3.176,0
390,-6.7,27.7,-0.358,1,0.682,3.403,3.089,0
391,-6.1,29.2,-0.314,1,0.664,3.370,3.001,0
392,-5.5,30.7,-0.434,1,0.607,3.333,2.911,0
393,-4.9,32.5,-0.423,1,0.501,3.281,2.812,0
394,-4.3,34.7,-0.464,1,0.434,3.225,2.712,0
395,-3.7,36.9,-0.584,1,0.290,3.176,2.620,0
396,-2.9,39.4,-0.600,1,0.302,3.135,2.538,0
397,-1.8,42.2,-0.600,1,0.258,3.100,2.467,0
398,-0.9,44.9,-0.592,1,0.236,3.070,2.406,0
399,0.2,47.8,-0.472,1,0.833,3.044,2.354,0
400,1.3,50.9,-0.352,1,0.775,3.020,2.309,0
401,2.4,54.2,-0.232,1,0.776,2.992,2.268,0
402,3.9,58.1,-0.112,1,0.740,2.951,2.226,0
403,5.6,62.8,0.008,1,0.697,2.893,2.184,0
404,8.4,67.7,0.128,1,0.641,2.819,2.148,0
405,10.9,72.4,0.131,1,0.639,2.741,2.123,0
406,13.2,76.8,0.111,1,0.596,2.663,2.109,0
407,15.3,81.0,0.155,1,0.568,2.582,2.104,0
408,17.2,84.8,0.154,1,0.542,2.501,2.108,0
409,19.1,88.4,0.274,1,0.321,2.420,2.114,0
410,20.8,91.9,0.394,1,0.343,2.339,2.121,0
411,22.5,95.2,0.361,1,0.343,2.264,2.128,0
412,24.2,98.0,0.334,1,0.335,2.204,2.132,0
413,25.8,100.5,0.390,1,0.368,2.153,2.134,0
414,27.5,103.1,0.482,1,0.351,2.107,2.136,0
415,29.2,105.6,0.480,1,0.345,2.065,2.144,0
416,30.9,107.9,0.492,1,0.308,2.027,2.156,0
417,32.5,110.1,0.460,1,0.302,1.996,2.172,0
418,34.2,112.3,0.494,1,0.290,1.970,2.191,0
419,35.9,114.3,0.600,1,0.289,1.949,2.214,0
420,37.5,116.1,0.600,1,-0.272,1.932,2.241,0
421,39.1,117.8,0.600,1,0.303,1.919,2.270,0
422,40.5,119.4,0.600,1,0.302,1.915,2.298,0
423,41.9,120.7,0.600,1,-0.262,1.912,2.330,0
424,43.2,121.9,0.600,1,0.309,1.908,2.368,0
425,44.4,123.1,0.600,1,0.315,1.910,2.404,0
426,45.7,124.2,0.600,1,0.320,1.912,2.445,0
427,46.8,125.0,0.600,1,0.298,1.911,2.492,0
428,47.8,125.7,0.600,1,0.291,1.909,2.543,0
429,48.8,126.3,0.600,1,0.312,1.905,2.594,0
430,49.6,126.6,0.600,1,0.285,1.899,2.647,0
431,50.3,126.6,0.600,1,0.366,1.889,2.702,0
432,50.9,126.6,0.600,1,0.321,1.876,2.759,0
433,51.5,126.3,0.600,1,0.319,1.858,2.819,0
434,52.2,126.1,0.600,1,0.321,1.836,2.880,0
435,52.9,125.8,0.600,1,0.320,1.813,2.943,0
436,53.6,125.4,0.600,1,0.331,1.792,3.007,0
437,54.3,124.9,0.600,1,0.341,1.775,3.072,0
438,55.0,124.3,0.600,1,0.327,1.760,3.138,0
439,55.6,123.5,0.600,1,0.334,1.747,3.205,0
440,56.2,122.7,0.600,1,0.362,1.738,3.272,0
441,56.9,121.9,0.600,1,0.340,1.732,3.340,0
